State,Year,Quarter,Price
TX,2013,2,231480
TX,2013,3,235560
TX,2013,4,238160
TX,2014,1,242240
TX,2014,2,248550
TX,2014,3,252830
TX,2014,4,255950
TX,2015,1,259820
TX,2015,2,266520
TX,2015,3,272230
TX,2015,4,275020
TX,2016,1,279050
TX,2016,2,286320
TX,2016,3,292460
TX,2016,4,295940
TX,2017,1,299880
TX,2017,2,309520
TX,2017,3,315220
TX,2017,4,318240
TX,2018,1,322660
TX,2018,2,331240
TX,2018,3,336760
TX,2018,4,338860
TX,2019,1,342460
TX,2019,2,349320
TX,2019,3,353420
UT,1975,1,55070
UT,1975,2,57200
UT,1975,3,55220
UT,1975,4,60020
UT,1976,1,61470
UT,1976,2,61080
UT,1976,3,64830
UT,1976,4,64380
UT,1977,1,68940
UT,1977,2,70890
UT,1977,3,75050
UT,1977,4,74830
UT,1978,1,81650
UT,1978,2,83690
UT,1978,3,87010
UT,1978,4,89810
UT,1979,1,94150
UT,1979,2,97250
UT,1979,3,98190
UT,1979,4,99760
UT,1980,1,100000
UT,1980,2,97630
UT,1980,3,104030
UT,1980,4,103790
UT,1981,1,105550
UT,1981,2,109910
UT,1981,3,109380
UT,1981,4,112510
UT,1982,1,107250
UT,1982,2,109590
UT,1982,3,111880
UT,1982,4,115060
UT,1983,1,114720
UT,1983,2,115480
UT,1983,3,111690
UT,1983,4,113280
UT,1984,1,112090
UT,1984,2,114060
UT,1984,3,114670
UT,1984,4,111980
UT,1985,1,116830
UT,1985,2,116060
UT,1985,3,116430
UT,1985,4,115360
UT,1986,1,119330
UT,1986,2,118930
UT,1986,3,118170
UT,1986,4,118050
UT,1987,1,119400
UT,1987,2,118190
UT,1987,3,113670
UT,1987,4,112880
UT,1988,1,112760
UT,1988,2,114030
UT,1988,3,112390
UT,1988,4,112280
UT,1989,1,113420
UT,1989,2,113480
UT,1989,3,115780
UT,1989,4,115530
UT,1990,1,116710
UT,1990,2,118160
UT,1990,3,119320
UT,1990,4,119120
UT,1991,1,122780
UT,1991,2,124960
UT,1991,3,125120
UT,1991,4,127940
UT,1992,1,129820
UT,1992,2,131890
UT,1992,3,134060
UT,1992,4,137610
UT,1993,1,140520
UT,1993,2,145020
UT,1993,3,150240
UT,1993,4,155810
UT,1994,1,162090
UT,1994,2,171150
UT,1994,3,176800
UT,1994,4,179950
UT,1995,1,184620
UT,1995,2,189790
UT,1995,3,196310
UT,1995,4,200370
UT,1996,1,204980
UT,1996,2,207360
UT,1996,3,210920
UT,1996,4,214660
UT,1997,1,218230
UT,1997,2,219400
UT,1997,3,223790
UT,1997,4,227660
UT,1998,1,230340
UT,1998,2,232510
UT,1998,3,234710
UT,1998,4,237030
UT,1999,1,238370
UT,1999,2,237300
UT,1999,3,234580
UT,1999,4,235610
UT,2000,1,236730
UT,2000,2,236740
UT,2000,3,239220
UT,2000,4,242600
UT,2001,1,248050
UT,2001,2,248590
UT,2001,3,248770
UT,2001,4,251370
UT,2002,1,250950
UT,2002,2,250440
UT,2002,3,253610
UT,2002,4,254900
UT,2003,1,255570
UT,2003,2,256490
UT,2003,3,257190
UT,2003,4,257390
UT,2004,1,259930
UT,2004,2,262260
UT,2004,3,265760
UT,2004,4,270730
UT,2005,1,275670
UT,2005,2,284510
UT,2005,3,294970
UT,2005,4,304850
UT,2006,1,315190
UT,2006,2,328480
UT,2006,3,342940
UT,2006,4,356160
UT,2007,1,366880
UT,2007,2,375870
UT,2007,3,380320
UT,2007,4,383360
UT,2008,1,382290
UT,2008,2,376040
UT,2008,3,364580
UT,2008,4,363730
UT,2009,1,360850
UT,2009,2,347040
UT,2009,3,331930
UT,2009,4,328220
UT,2010,1,323200
UT,2010,2,318490
UT,2010,3,321280
UT,2010,4,319510
UT,2011,1,305240
UT,2011,2,299020
UT,2011,3,304140
UT,2011,4,305290
UT,2012,1,304540
UT,2012,2,303020
UT,2012,3,309080
UT,2012,4,314440
UT,2013,1,317420
UT,2013,2,326390
UT,2013,3,334480
UT,2013,4,338820
UT,2014,1,341000
UT,2014,2,347390
UT,2014,3,351110
UT,2014,4,354850
UT,2015,1,358170
UT,2015,2,364590
UT,2015,3,371590
UT,2015,4,377020
UT,2016,1,382320
UT,2016,2,391500
UT,2016,3,400180
UT,2016,4,405370
UT,2017,1,413940
UT,2017,2,428330
UT,2017,3,439300
UT,2017,4,445170
UT,2018,1,455720
UT,2018,2,472110
UT,2018,3,484090
UT,2018,4,491260
UT,2019,1,500290
UT,2019,2,510060
UT,2019,3,517980
VA,1975,1,70300
VA,1975,2,66550
VA,1975,3,67560
VA,1975,4,67810
VA,1976,1,69240
VA,1976,2,68660
VA,1976,3,70460
VA,1976,4,72030
VA,1977,1,73100
VA,1977,2,74920
VA,1977,3,77530
VA,1977,4,79100
VA,1978,1,80430
VA,1978,2,83570
VA,1978,3,86250
VA,1978,4,89450
VA,1979,1,89620
VA,1979,2,91730
VA,1979,3,94690
VA,1979,4,95700
VA,1980,1,100000
VA,1980,2,101090
VA,1980,3,104410
VA,1980,4,104190
VA,1981,1,106180
VA,1981,2,105460
VA,1981,3,106180
VA,1981,4,109380
VA,1982,1,107910
VA,1982,2,107950
VA,1982,3,104280
VA,1982,4,113320
VA,1983,1,115410
VA,1983,2,118410
VA,1983,3,118670
VA,1983,4,118640
VA,1984,1,121610
VA,1984,2,123320
VA,1984,3,125110
VA,1984,4,124630
VA,1985,1,127590
VA,1985,2,129760
VA,1985,3,131560
VA,1985,4,132380
VA,1986,1,134680
VA,1986,2,137130
VA,1986,3,140100
VA,1986,4,142480
VA,1987,1,145600
VA,1987,2,149540
VA,1987,3,156700
VA,1987,4,160290
VA,1988,1,164970
VA,1988,2,170510
VA,1988,3,174490
VA,1988,4,177970
VA,1989,1,181240
VA,1989,2,185090
VA,1989,3,187660
VA,1989,4,189070
VA,1990,1,189000
VA,1990,2,189310
VA,1990,3,188730
VA,1990,4,186580
VA,1991,1,187810
VA,1991,2,188470
VA,1991,3,187000
VA,1991,4,190460
VA,1992,1,191660
VA,1992,2,189870
VA,1992,3,192370
VA,1992,4,192960
VA,1993,1,192450
VA,1993,2,193620
VA,1993,3,193990
VA,1993,4,195060
VA,1994,1,195450
VA,1994,2,195220
VA,1994,3,194990
VA,1994,4,194740
VA,1995,1,194150
VA,1995,2,196780
VA,1995,3,199130
VA,1995,4,199930
VA,1996,1,202170
VA,1996,2,201740
VA,1996,3,200770
VA,1996,4,202480
VA,1997,1,203830
VA,1997,2,204380
VA,1997,3,206560
VA,1997,4,208670
VA,1998,1,210470
VA,1998,2,211390
VA,1998,3,212900
VA,1998,4,214920
VA,1999,1,216990
VA,1999,2,219600
VA,1999,3,223320
VA,1999,4,226300
VA,2000,1,230100
VA,2000,2,234800
VA,2000,3,238930
VA,2000,4,243040
VA,2001,1,249050
VA,2001,2,254830
VA,2001,3,260490
VA,2001,4,264120
VA,2002,1,269350
VA,2002,2,276920
VA,2002,3,283940
VA,2002,4,287850
VA,2003,1,292200
VA,2003,2,296970
VA,2003,3,304050
VA,2003,4,316430
VA,2004,1,324410
VA,2004,2,336890
VA,2004,3,358360
VA,2004,4,370740
VA,2005,1,385510
VA,2005,2,407480
VA,2005,3,426790
VA,2005,4,438770
VA,2006,1,448780
VA,2006,2,457090
VA,2006,3,459990
VA,2006,4,466340
VA,2007,1,468340
VA,2007,2,469410
VA,2007,3,463660
VA,2007,4,462390
VA,2008,1,459920
VA,2008,2,447020
VA,2008,3,434740
VA,2008,4,431130
VA,2009,1,432910
VA,2009,2,421980
VA,2009,3,412400
VA,2009,4,409330
VA,2010,1,403730
VA,2010,2,401190
VA,2010,3,405300
VA,2010,4,402950
VA,2011,1,393580
VA,2011,2,388980
VA,2011,3,392190
VA,2011,4,394830
VA,2012,1,390590
VA,2012,2,387930
VA,2012,3,392800
VA,2012,4,394480
VA,2013,1,393980
VA,2013,2,398190
VA,2013,3,398860
VA,2013,4,398870
VA,2014,1,400690
VA,2014,2,407330
VA,2014,3,409750
VA,2014,4,413380
VA,2015,1,415210
VA,2015,2,418910
VA,2015,3,420770
VA,2015,4,423600
VA,2016,1,422210
VA,2016,2,430380
VA,2016,3,433870
VA,2016,4,436800
VA,2017,1,435300
VA,2017,2,446680
VA,2017,3,449500
VA,2017,4,451760
VA,2018,1,457470
VA,2018,2,464090
VA,2018,3,467620
VA,2018,4,469990
VA,2019,1,474330
VA,2019,2,486770
VA,2019,3,489170
VT,1975,1,77350
VT,1975,2,76810
VT,1975,3,67050
VT,1975,4,72770
VT,1976,1,117100
VT,1976,2,57490
VT,1976,3,81270
VT,1976,4,79640
VT,1977,1,115950
VT,1977,2,82130
VT,1977,3,76310
VT,1977,4,76990
VT,1978,1,90760
VT,1978,2,92010
VT,1978,3,99620
VT,1978,4,87490
VT,1979,1,94560
VT,1979,2,88000
VT,1979,3,95490
VT,1979,4,107690
VT,1980,1,100000
VT,1980,2,101010
VT,1980,3,104660
VT,1980,4,110360
VT,1981,1,110490
VT,1981,2,109100
VT,1981,3,101750
VT,1981,4,63020
VT,1982,1,122330
VT,1982,2,117040
VT,1982,3,107580
VT,1982,4,114060
VT,1983,1,117790
VT,1983,2,112610
VT,1983,3,118150
VT,1983,4,123430
VT,1984,1,121960
VT,1984,2,123560
VT,1984,3,126200
VT,1984,4,126910
VT,1985,1,129590
VT,1985,2,134550
VT,1985,3,136340
VT,1985,4,139140
VT,1986,1,144260
VT,1986,2,146600
VT,1986,3,152320
VT,1986,4,158470
VT,1987,1,163680
VT,1987,2,168460
VT,1987,3,172700
VT,1987,4,182320
VT,1988,1,186740
VT,1988,2,194760
VT,1988,3,201270
VT,1988,4,203050
VT,1989,1,206750
VT,1989,2,212300
VT,1989,3,215790
VT,1989,4,217860
VT,1990,1,215630
VT,1990,2,216850
VT,1990,3,214600
VT,1990,4,216300
VT,1991,1,213330
VT,1991,2,213890
VT,1991,3,213030
VT,1991,4,213690
VT,1992,1,213920
VT,1992,2,214640
VT,1992,3,216550
VT,1992,4,216770
VT,1993,1,216040
VT,1993,2,217170
VT,1993,3,217820
VT,1993,4,218660
VT,1994,1,219500
VT,1994,2,217090
VT,1994,3,217350
VT,1994,4,217580
VT,1995,1,215030
VT,1995,2,220120
VT,1995,3,220580
VT,1995,4,221580
VT,1996,1,225470
VT,1996,2,222140
VT,1996,3,220960
VT,1996,4,221110
VT,1997,1,225400
VT,1997,2,222350
VT,1997,3,225260
VT,1997,4,225240
VT,1998,1,228920
VT,1998,2,228850
VT,1998,3,229340
VT,1998,4,232550
VT,1999,1,235060
VT,1999,2,236860
VT,1999,3,241900
VT,1999,4,244220
VT,2000,1,250440
VT,2000,2,254540
VT,2000,3,259580
VT,2000,4,264430
VT,2001,1,268760
VT,2001,2,274160
VT,2001,3,280510
VT,2001,4,284070
VT,2002,1,289750
VT,2002,2,296110
VT,2002,3,301400
VT,2002,4,304110
VT,2003,1,307610
VT,2003,2,312700
VT,2003,3,320790
VT,2003,4,336950
VT,2004,1,341840
VT,2004,2,351690
VT,2004,3,374370
VT,2004,4,382030
VT,2005,1,393390
VT,2005,2,406650
VT,2005,3,421630
VT,2005,4,430090
VT,2006,1,436310
VT,2006,2,446180
VT,2006,3,447670
VT,2006,4,454680
VT,2007,1,457750
VT,2007,2,457380
VT,2007,3,458410
VT,2007,4,456490
VT,2008,1,462910
VT,2008,2,456730
VT,2008,3,454070
VT,2008,4,453010
VT,2009,1,453580
VT,2009,2,447060
VT,2009,3,444390
VT,2009,4,440520
VT,2010,1,440420
VT,2010,2,439260
VT,2010,3,440170
VT,2010,4,441650
VT,2011,1,438370
VT,2011,2,432910
VT,2011,3,434560
VT,2011,4,439930
VT,2012,1,438200
VT,2012,2,436220
VT,2012,3,437440
VT,2012,4,438090
VT,2013,1,440190
VT,2013,2,435750
VT,2013,3,437340
VT,2013,4,436670
VT,2014,1,432400
VT,2014,2,438390
VT,2014,3,440560
VT,2014,4,439310
VT,2015,1,442340
VT,2015,2,447650
VT,2015,3,447950
VT,2015,4,444720
VT,2016,1,445920
VT,2016,2,453880
VT,2016,3,457610
VT,2016,4,454960
VT,2017,1,457970
VT,2017,2,462530
VT,2017,3,465270
VT,2017,4,471840
VT,2018,1,474220
VT,2018,2,481070
VT,2018,3,485140
VT,2018,4,483170
VT,2019,1,490060
VT,2019,2,498990
VT,2019,3,506080
WA,1975,1,46090
WA,1975,2,47050
WA,1975,3,49260
WA,1975,4,47900
WA,1976,1,50310
WA,1976,2,53420
WA,1976,3,56330
WA,1976,4,57600
WA,1977,1,59580
WA,1977,2,62690
WA,1977,3,67300
WA,1977,4,70670
WA,1978,1,74310
WA,1978,2,79510
WA,1978,3,83800
WA,1978,4,86670
WA,1979,1,88580
WA,1979,2,93770
WA,1979,3,95800
WA,1979,4,97970
WA,1980,1,100000
WA,1980,2,100410
WA,1980,3,103290
WA,1980,4,102090
WA,1981,1,100060
WA,1981,2,104880
WA,1981,3,105730
WA,1981,4,106040
WA,1982,1,105990
WA,1982,2,103610
WA,1982,3,99630
WA,1982,4,105690
WA,1983,1,106890
WA,1983,2,105910
WA,1983,3,104360
WA,1983,4,105000
WA,1984,1,107170
WA,1984,2,107880
WA,1984,3,109300
WA,1984,4,110210
WA,1985,1,110750
WA,1985,2,111050
WA,1985,3,111710
WA,1985,4,112150
WA,1986,1,113620
WA,1986,2,114210
WA,1986,3,114780
WA,1986,4,115960
WA,1987,1,117080
WA,1987,2,117950
WA,1987,3,118740
WA,1987,4,119440
WA,1988,1,121710
WA,1988,2,123560
WA,1988,3,126110
WA,1988,4,127550
WA,1989,1,132080
WA,1989,2,137660
WA,1989,3,144210
WA,1989,4,152780
WA,1990,1,163910
WA,1990,2,173060
WA,1990,3,175810
WA,1990,4,177280
WA,1991,1,181350
WA,1991,2,183100
WA,1991,3,183810
WA,1991,4,187630
WA,1992,1,188530
WA,1992,2,190240
WA,1992,3,192900
WA,1992,4,194880
WA,1993,1,195740
WA,1993,2,197840
WA,1993,3,200560
WA,1993,4,202890
WA,1994,1,205400
WA,1994,2,209250
WA,1994,3,210540
WA,1994,4,210070
WA,1995,1,212110
WA,1995,2,214660
WA,1995,3,217650
WA,1995,4,219320
WA,1996,1,221340
WA,1996,2,221540
WA,1996,3,222780
WA,1996,4,224720
WA,1997,1,226240
WA,1997,2,229100
WA,1997,3,233940
WA,1997,4,236890
WA,1998,1,241440
WA,1998,2,245050
WA,1998,3,249560
WA,1998,4,252480
WA,1999,1,254920
WA,1999,2,259350
WA,1999,3,262330
WA,1999,4,264420
WA,2000,1,269050
WA,2000,2,271790
WA,2000,3,275470
WA,2000,4,278950
WA,2001,1,285770
WA,2001,2,289610
WA,2001,3,292550
WA,2001,4,294510
WA,2002,1,298110
WA,2002,2,301700
WA,2002,3,305420
WA,2002,4,308010
WA,2003,1,310520
WA,2003,2,313200
WA,2003,3,317060
WA,2003,4,325140
WA,2004,1,330050
WA,2004,2,339900
WA,2004,3,354060
WA,2004,4,362250
WA,2005,1,373910
WA,2005,2,393770
WA,2005,3,411140
WA,2005,4,428440
WA,2006,1,443630
WA,2006,2,459100
WA,2006,3,472560
WA,2006,4,482680
WA,2007,1,491390
WA,2007,2,496810
WA,2007,3,498080
WA,2007,4,500880
WA,2008,1,499420
WA,2008,2,489610
WA,2008,3,474930
WA,2008,4,469900
WA,2009,1,466230
WA,2009,2,446240
WA,2009,3,431170
WA,2009,4,425570
WA,2010,1,418010
WA,2010,2,413370
WA,2010,3,413150
WA,2010,4,405930
WA,2011,1,392150
WA,2011,2,382320
WA,2011,3,383470
WA,2011,4,383780
WA,2012,1,377670
WA,2012,2,374730
WA,2012,3,381480
WA,2012,4,386080
WA,2013,1,388970
WA,2013,2,396240
WA,2013,3,404790
WA,2013,4,408850
WA,2014,1,413480
WA,2014,2,424360
WA,2014,3,433200
WA,2014,4,437530
WA,2015,1,442640
WA,2015,2,456400
WA,2015,3,469600
WA,2015,4,477990
WA,2016,1,487090
WA,2016,2,504710
WA,2016,3,520250
WA,2016,4,528210
WA,2017,1,539940
WA,2017,2,560920
WA,2017,3,579150
WA,2017,4,588420
WA,2018,1,603520
WA,2018,2,629680
WA,2018,3,636850
WA,2018,4,640460
WA,2019,1,647220
WA,2019,2,660690
WA,2019,3,668310
WI,1975,1,61940
WI,1975,2,62830
WI,1975,3,64250
WI,1975,4,68960
WI,1976,1,65590
WI,1976,2,65470
WI,1976,3,67650
WI,1976,4,68510
WI,1977,1,72740
WI,1977,2,76010
WI,1977,3,78100
WI,1977,4,80830
WI,1978,1,84480
WI,1978,2,87660
WI,1978,3,90730
WI,1978,4,92450
WI,1979,1,96480
WI,1979,2,99770
WI,1979,3,99330
WI,1979,4,99490
WI,1980,1,100000
WI,1980,2,100910
WI,1980,3,105070
WI,1980,4,101500
WI,1981,1,102700
WI,1981,2,102820
WI,1981,3,103010
WI,1981,4,91350
WI,1982,1,86710
WI,1982,2,96250
WI,1982,3,98680
WI,1982,4,99580
WI,1983,1,103690
WI,1983,2,106190
WI,1983,3,105820
WI,1983,4,105950
WI,1984,1,106030
WI,1984,2,107930
WI,1984,3,107920
WI,1984,4,106290
WI,1985,1,107880
WI,1985,2,109660
WI,1985,3,110620
WI,1985,4,110750
WI,1986,1,112280
WI,1986,2,113550
WI,1986,3,113900
WI,1986,4,114330
WI,1987,1,115250
WI,1987,2,116570
WI,1987,3,118010
WI,1987,4,119320
WI,1988,1,120220
WI,1988,2,122150
WI,1988,3,124360
WI,1988,4,125010
WI,1989,1,127260
WI,1989,2,128700
WI,1989,3,130940
WI,1989,4,131680
WI,1990,1,133730
WI,1990,2,135820
WI,1990,3,137620
WI,1990,4,137960
WI,1991,1,139950
WI,1991,2,141900
WI,1991,3,144030
WI,1991,4,145430
WI,1992,1,147140
WI,1992,2,149750
WI,1992,3,151580
WI,1992,4,153560
WI,1993,1,154770
WI,1993,2,156950
WI,1993,3,159200
WI,1993,4,161280
WI,1994,1,165540
WI,1994,2,171620
WI,1994,3,175380
WI,1994,4,175610
WI,1995,1,177810
WI,1995,2,181710
WI,1995,3,184170
WI,1995,4,186440
WI,1996,1,187930
WI,1996,2,189750
WI,1996,3,191920
WI,1996,4,194140
WI,1997,1,196320
WI,1997,2,198000
WI,1997,3,200680
WI,1997,4,202720
WI,1998,1,204000
WI,1998,2,206380
WI,1998,3,208760
WI,1998,4,209540
WI,1999,1,213250
WI,1999,2,216670
WI,1999,3,219540
WI,1999,4,220830
WI,2000,1,227590
WI,2000,2,228780
WI,2000,3,232140
WI,2000,4,234960
WI,2001,1,238510
WI,2001,2,241750
WI,2001,3,244950
WI,2001,4,246810
WI,2002,1,250880
WI,2002,2,254320
WI,2002,3,257000
WI,2002,4,258850
WI,2003,1,261530
WI,2003,2,263860
WI,2003,3,267830
WI,2003,4,276570
WI,2004,1,278740
WI,2004,2,284370
WI,2004,3,294950
WI,2004,4,298330
WI,2005,1,303810
WI,2005,2,309270
WI,2005,3,315210
WI,2005,4,318270
WI,2006,1,320620
WI,2006,2,320330
WI,2006,3,321810
WI,2006,4,325730
WI,2007,1,327040
WI,2007,2,326510
WI,2007,3,324810
WI,2007,4,326530
WI,2008,1,327340
WI,2008,2,322470
WI,2008,3,316730
WI,2008,4,317390
WI,2009,1,318900
WI,2009,2,314050
WI,2009,3,307030
WI,2009,4,306180
WI,2010,1,302180
WI,2010,2,300570
WI,2010,3,303690
WI,2010,4,301730
WI,2011,1,295070
WI,2011,2,290250
WI,2011,3,292890
WI,2011,4,293970
WI,2012,1,291190
WI,2012,2,288950
WI,2012,3,291520
WI,2012,4,291590
WI,2013,1,290630
WI,2013,2,290630
WI,2013,3,290920
WI,2013,4,289890
WI,2014,1,289180
WI,2014,2,293730
WI,2014,3,296730
WI,2014,4,298190
WI,2015,1,299710
WI,2015,2,303350
WI,2015,3,306020
WI,2015,4,307860
WI,2016,1,310640
WI,2016,2,315370
WI,2016,3,319170
WI,2016,4,321490
WI,2017,1,324510
WI,2017,2,333480
WI,2017,3,338040
WI,2017,4,338290
WI,2018,1,344100
WI,2018,2,354720
WI,2018,3,360790
WI,2018,4,362800
WI,2019,1,365930
WI,2019,2,372560
WI,2019,3,376270
WV,1975,1,48840
WV,1975,2,67830
WV,1975,3,67590
WV,1975,4,68730
WV,1976,1,63460
WV,1976,2,68480
WV,1976,3,69600
WV,1976,4,65100
WV,1977,1,69880
WV,1977,2,83760
WV,1977,3,72820
WV,1977,4,85370
WV,1978,1,86150
WV,1978,2,81310
WV,1978,3,86520
WV,1978,4,85700
WV,1979,1,85170
WV,1979,2,90350
WV,1979,3,89840
WV,1979,4,96530
WV,1980,1,100000
WV,1980,2,105580
WV,1980,3,105430
WV,1980,4,116240
WV,1981,1,103700
WV,1981,2,86450
WV,1981,3,113360
WV,1981,4,101460
WV,1982,1,#VALUE!
WV,1982,2,116490
WV,1982,3,84620
WV,1982,4,87300
WV,1983,1,100700
WV,1983,2,92130
WV,1983,3,97320
WV,1983,4,93920
WV,1984,1,100100
WV,1984,2,95000
WV,1984,3,96370
WV,1984,4,88660
WV,1985,1,94260
WV,1985,2,97440
WV,1985,3,95150
WV,1985,4,90330
WV,1986,1,98230
WV,1986,2,98360
WV,1986,3,97520
WV,1986,4,100130
WV,1987,1,99500
WV,1987,2,101090
WV,1987,3,98490
WV,1987,4,99250
WV,1988,1,99140
WV,1988,2,102060
WV,1988,3,100030
WV,1988,4,100160
WV,1989,1,101770
WV,1989,2,104260
WV,1989,3,103320
WV,1989,4,103980
WV,1990,1,105120
WV,1990,2,104580
WV,1990,3,108540
WV,1990,4,106900
WV,1991,1,107380
WV,1991,2,110430
WV,1991,3,108930
WV,1991,4,112020
WV,1992,1,112350
WV,1992,2,114510
WV,1992,3,115630
WV,1992,4,116910
WV,1993,1,117700
WV,1993,2,119430
WV,1993,3,121730
WV,1993,4,122050
WV,1994,1,124730
WV,1994,2,125760
WV,1994,3,128140
WV,1994,4,127090
WV,1995,1,129110
WV,1995,2,131260
WV,1995,3,133780
WV,1995,4,134340
WV,1996,1,135940
WV,1996,2,137260
WV,1996,3,137250
WV,1996,4,136900
WV,1997,1,138490
WV,1997,2,141020
WV,1997,3,141430
WV,1997,4,143790
WV,1998,1,146560
WV,1998,2,146600
WV,1998,3,148420
WV,1998,4,149920
WV,1999,1,150700
WV,1999,2,150890
WV,1999,3,151070
WV,1999,4,150080
WV,2000,1,151260
WV,2000,2,152410
WV,2000,3,153610
WV,2000,4,155220
WV,2001,1,159500
WV,2001,2,161080
WV,2001,3,161970
WV,2001,4,163500
WV,2002,1,164390
WV,2002,2,166250
WV,2002,3,167810
WV,2002,4,170280
WV,2003,1,170730
WV,2003,2,172540
WV,2003,3,174860
WV,2003,4,176380
WV,2004,1,179270
WV,2004,2,182760
WV,2004,3,186270
WV,2004,4,189630
WV,2005,1,193840
WV,2005,2,199460
WV,2005,3,206370
WV,2005,4,209510
WV,2006,1,213580
WV,2006,2,211580
WV,2006,3,214550
WV,2006,4,217540
WV,2007,1,218390
WV,2007,2,218530
WV,2007,3,219030
WV,2007,4,220160
WV,2008,1,221160
WV,2008,2,220630
WV,2008,3,217330
WV,2008,4,215080
WV,2009,1,218360
WV,2009,2,216460
WV,2009,3,211540
WV,2009,4,210860
WV,2010,1,210870
WV,2010,2,210780
WV,2010,3,211900
WV,2010,4,213220
WV,2011,1,209250
WV,2011,2,205470
WV,2011,3,209160
WV,2011,4,209970
WV,2012,1,207880
WV,2012,2,209000
WV,2012,3,209890
WV,2012,4,210640
WV,2013,1,210290
WV,2013,2,211220
WV,2013,3,213270
WV,2013,4,214710
WV,2014,1,214560
WV,2014,2,215930
WV,2014,3,217670
WV,2014,4,218790
WV,2015,1,217870
WV,2015,2,224380
WV,2015,3,223810
WV,2015,4,224230
WV,2016,1,224810
WV,2016,2,226170
WV,2016,3,228230
WV,2016,4,229620
WV,2017,1,226970
WV,2017,2,228900
WV,2017,3,229940
WV,2017,4,234230
WV,2018,1,235310
WV,2018,2,238490
WV,2018,3,238040
WV,2018,4,237860
WV,2019,1,241470
WV,2019,2,244420
WV,2019,3,246280
WY,1975,1,49400
WY,1975,2,48530
WY,1975,3,50440
WY,1975,4,53920
WY,1976,1,54090
WY,1976,2,55610
WY,1976,3,58610
WY,1976,4,63230
WY,1977,1,63410
WY,1977,2,64890
WY,1977,3,67370
WY,1977,4,71510
WY,1978,1,73580
WY,1978,2,76660
WY,1978,3,78750
WY,1978,4,82360
WY,1979,1,87310
WY,1979,2,92850
WY,1979,3,96780
WY,1979,4,96300
WY,1980,1,100000
WY,1980,2,97460
WY,1980,3,101660
WY,1980,4,93540
WY,1981,1,102600
WY,1981,2,109910
WY,1981,3,110600
WY,1981,4,108940
WY,1982,1,111880
WY,1982,2,109330
WY,1982,3,109560
WY,1982,4,113110
WY,1983,1,112090
WY,1983,2,106070
WY,1983,3,103660
WY,1983,4,100020
WY,1984,1,102640
WY,1984,2,95970
WY,1984,3,98940
WY,1984,4,96360
WY,1985,1,97760
WY,1985,2,95730
WY,1985,3,94370
WY,1985,4,94350
WY,1986,1,97850
WY,1986,2,98130
WY,1986,3,95100
WY,1986,4,91130
WY,1987,1,93430
WY,1987,2,88640
WY,1987,3,83210
WY,1987,4,79440
WY,1988,1,81550
WY,1988,2,77000
WY,1988,3,81770
WY,1988,4,82000
WY,1989,1,78010
WY,1989,2,84360
WY,1989,3,83930
WY,1989,4,84230
WY,1990,1,88460
WY,1990,2,85890
WY,1990,3,91570
WY,1990,4,90230
WY,1991,1,90030
WY,1991,2,93910
WY,1991,3,95240
WY,1991,4,96370
WY,1992,1,97250
WY,1992,2,98620
WY,1992,3,100640
WY,1992,4,102780
WY,1993,1,103230
WY,1993,2,106000
WY,1993,3,109080
WY,1993,4,111550
WY,1994,1,114180
WY,1994,2,116860
WY,1994,3,120770
WY,1994,4,122280
WY,1995,1,123980
WY,1995,2,126760
WY,1995,3,128480
WY,1995,4,131280
WY,1996,1,132590
WY,1996,2,133510
WY,1996,3,134780
WY,1996,4,134520
WY,1997,1,135940
WY,1997,2,137510
WY,1997,3,138400
WY,1997,4,140560
WY,1998,1,142710
WY,1998,2,142430
WY,1998,3,143170
WY,1998,4,143430
WY,1999,1,144290
WY,1999,2,146750
WY,1999,3,148240
WY,1999,4,148340
WY,2000,1,150450
WY,2000,2,152160
WY,2000,3,153210
WY,2000,4,156740
WY,2001,1,157990
WY,2001,2,161050
WY,2001,3,163430
WY,2001,4,165450
WY,2002,1,168560
WY,2002,2,171130
WY,2002,3,174130
WY,2002,4,175860
WY,2003,1,177750
WY,2003,2,181820
WY,2003,3,184430
WY,2003,4,187820
WY,2004,1,191780
WY,2004,2,196670
WY,2004,3,203830
WY,2004,4,207690
WY,2005,1,212560
WY,2005,2,218380
WY,2005,3,226890
WY,2005,4,233180
WY,2006,1,239660
WY,2006,2,247120
WY,2006,3,254900
WY,2006,4,261630
WY,2007,1,267430
WY,2007,2,274790
WY,2007,3,278250
WY,2007,4,279520
WY,2008,1,280770
WY,2008,2,282430
WY,2008,3,279990
WY,2008,4,279860
WY,2009,1,279980
WY,2009,2,279510
WY,2009,3,272380
WY,2009,4,270310
WY,2010,1,266880
WY,2010,2,267410
WY,2010,3,267500
WY,2010,4,267850
WY,2011,1,264090
WY,2011,2,261640
WY,2011,3,265320
WY,2011,4,264700
WY,2012,1,264970
WY,2012,2,266500
WY,2012,3,267900
WY,2012,4,269970
WY,2013,1,271370
WY,2013,2,274000
WY,2013,3,274260
WY,2013,4,275270
WY,2014,1,277810
WY,2014,2,280800
WY,2014,3,283760
WY,2014,4,286080
WY,2015,1,289480
WY,2015,2,289300
WY,2015,3,296320
WY,2015,4,295300
WY,2016,1,295280
WY,2016,2,298780
WY,2016,3,302140
WY,2016,4,301660
WY,2017,1,300360
WY,2017,2,303310
WY,2017,3,304360
